user_id,experience_id,viewed,liked,shared,bucketlist,purchased,attended,createdAt,score
1,64dfb10e7792cee05d3328d3,1,1,0,0,0,0,2023-04-16 20:52:07,1
1,64fca7ce3d690a3e195ee97a,1,1,1,1,0,0,2023-04-06 00:17:13,3
1,64fc3d483d690a3e195ee6a4,1,0,0,0,0,0,2023-07-14 04:40:54,0
1,65285a2e66f321cbd9ef4ba0,1,0,1,1,1,0,2023-05-06 21:37:51,3
1,64fc46763d690a3e195ee6c6,1,1,0,0,1,1,2023-06-18 00:35:52,3
1,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-05-04 09:57:13,0
1,64fc3d483d690a3e195ee6a4,1,1,1,0,0,0,2023-07-12 16:25:48,2
1,64fca2693d690a3e195ee94d,1,1,1,0,0,0,2023-04-25 21:33:48,2
1,65285a2e66f321cbd9ef4ba0,1,1,0,0,0,0,2023-09-18 09:48:57,1
1,64fc8bc73d690a3e195ee898,1,1,1,0,0,0,2023-08-24 15:00:01,2
1,64fc4dd63d690a3e195ee6ee,1,1,0,0,1,1,2023-05-25 13:22:32,3
1,64fc90f13d690a3e195ee8e0,1,0,1,0,0,0,2023-03-19 18:02:56,1
1,64fc8bc73d690a3e195ee898,1,0,1,0,1,0,2023-04-18 15:35:37,2
1,64fc90f13d690a3e195ee8e0,1,0,1,0,0,0,2023-08-05 15:09:29,1
1,65083cd6313443081a272366,1,0,1,0,0,0,2023-09-18 23:40:34,1
1,6507ee68313443081a27234a,1,0,1,1,0,0,2023-04-15 01:04:51,2
1,64fca0063d690a3e195ee937,1,1,1,1,0,0,2023-08-11 11:19:21,3
1,64dfb10e7792cee05d3328d3,1,0,1,1,0,0,2023-07-04 23:25:36,2
1,64fca0063d690a3e195ee937,1,1,1,0,0,0,2023-07-25 11:46:40,2
1,64fca0063d690a3e195ee937,1,1,1,0,0,0,2023-08-11 20:56:39,2
1,65083cd6313443081a272366,1,1,0,0,0,0,2023-09-07 17:47:11,1
1,64fca7ce3d690a3e195ee97a,1,0,0,0,0,0,2023-07-08 08:41:10,0
1,64fc2511148fd2e0b23d5031,1,1,0,0,1,0,2023-08-17 04:36:03,2
1,64fc7f3d3d690a3e195ee882,1,1,0,0,0,0,2023-09-17 06:42:14,1
1,64fca2693d690a3e195ee94d,1,1,0,0,0,0,2023-09-17 07:30:33,1
1,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-09-11 19:33:32,1
1,64fca7ce3d690a3e195ee97a,1,0,0,0,0,0,2023-10-14 01:57:57,0
1,6507ee68313443081a27234a,1,1,1,1,0,0,2023-05-08 22:49:10,3
1,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-04-19 02:12:47,1
1,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-05-02 09:25:01,0
1,64fc7a953d690a3e195ee83c,1,1,1,1,1,0,2023-03-25 13:06:26,4
1,64fc3d483d690a3e195ee6a4,1,1,1,0,0,0,2023-09-30 09:04:06,2
1,64fc7f3d3d690a3e195ee882,1,1,1,0,0,0,2023-06-13 01:00:11,2
1,64fc46763d690a3e195ee6c6,1,1,1,1,1,1,2023-04-04 19:05:22,5
1,65083cd6313443081a272366,1,0,0,1,0,0,2023-05-09 11:10:14,1
1,64fca0063d690a3e195ee937,1,1,1,0,0,0,2023-04-25 04:14:01,2
1,64fc90f13d690a3e195ee8e0,1,0,0,0,0,0,2023-04-02 08:36:03,0
1,64fc4dd63d690a3e195ee6ee,1,1,0,1,0,0,2023-03-29 22:08:38,2
1,64fc9b6b3d690a3e195ee90a,1,1,1,0,0,0,2023-03-25 06:06:21,2
1,65083cd6313443081a272366,1,0,1,0,0,0,2023-10-02 02:18:19,1
1,64fc3d483d690a3e195ee6a4,1,0,1,0,0,0,2023-06-18 12:42:50,1
1,64dfb10e7792cee05d3328d3,1,1,1,0,0,0,2023-04-30 06:36:25,2
1,65285a2e66f321cbd9ef4ba0,1,0,1,0,0,0,2023-05-23 21:20:48,1
1,64fc9b6b3d690a3e195ee90a,1,1,1,1,0,0,2023-08-27 19:40:35,3
1,64fca2693d690a3e195ee94d,1,1,1,0,0,0,2023-08-07 16:10:21,2
1,64fca0063d690a3e195ee937,1,1,1,1,1,0,2023-07-28 16:46:46,4
1,64fc46763d690a3e195ee6c6,1,1,1,0,0,0,2023-10-18 05:18:03,2
1,64fca2693d690a3e195ee94d,1,1,1,0,0,0,2023-07-31 16:48:53,2
1,64fca2693d690a3e195ee94d,1,1,1,1,0,0,2023-04-11 03:16:45,3
1,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-07-09 05:38:16,0
1,65285a2e66f321cbd9ef4ba0,1,1,1,0,1,1,2023-07-28 04:38:46,4
1,65083cd6313443081a272366,1,0,0,0,0,0,2023-10-17 21:40:38,0
1,64fca2693d690a3e195ee94d,1,0,0,0,0,0,2023-07-05 16:02:03,0
1,64fc7f3d3d690a3e195ee882,1,1,1,1,0,0,2023-08-12 07:18:17,3
2,64fc3d483d690a3e195ee6a4,1,1,0,0,0,0,2023-08-20 18:52:35,1
2,64fc4dd63d690a3e195ee6ee,1,1,1,0,0,0,2023-06-30 04:10:12,2
2,64fc9b6b3d690a3e195ee90a,1,1,1,0,0,0,2023-06-16 08:15:53,2
2,64fc4dd63d690a3e195ee6ee,1,1,0,0,1,0,2023-11-02 02:21:32,2
2,64dfb10e7792cee05d3328d3,1,0,0,0,1,1,2023-07-21 20:00:23,2
2,64fc46763d690a3e195ee6c6,1,0,0,0,0,0,2023-09-17 02:54:05,0
2,64fc7f3d3d690a3e195ee882,1,1,0,0,0,0,2023-06-15 06:18:42,1
2,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-04-16 07:13:19,0
2,64fc7f3d3d690a3e195ee882,1,0,1,1,1,0,2023-07-13 23:57:57,3
2,64fc90f13d690a3e195ee8e0,1,1,0,0,0,0,2023-07-13 05:36:31,1
2,64fc7f3d3d690a3e195ee882,1,0,0,0,0,0,2023-05-28 09:14:40,0
2,64fc46763d690a3e195ee6c6,1,1,0,0,0,0,2023-05-16 21:59:38,1
2,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-10-26 10:27:45,0
2,65285a2e66f321cbd9ef4ba0,1,0,1,1,0,0,2023-07-04 09:45:29,2
2,65285a2e66f321cbd9ef4ba0,1,0,1,0,0,0,2023-05-29 14:47:14,1
2,64fc2511148fd2e0b23d5031,1,1,1,1,1,0,2023-09-14 02:52:14,4
2,64fc8bc73d690a3e195ee898,1,1,0,1,0,0,2023-03-25 01:26:58,2
2,64fca2693d690a3e195ee94d,1,1,1,0,1,0,2023-07-22 00:07:46,3
3,64fc7f3d3d690a3e195ee882,1,1,0,0,1,1,2023-04-03 02:16:54,3
3,65083cd6313443081a272366,1,1,0,0,0,0,2023-05-21 11:59:03,1
3,64fc7f3d3d690a3e195ee882,1,1,0,0,0,0,2023-09-05 17:50:27,1
3,64fc90f13d690a3e195ee8e0,1,1,0,0,1,1,2023-10-05 10:08:05,3
3,64fc46763d690a3e195ee6c6,1,0,0,0,1,0,2023-10-15 06:46:16,1
3,65285a2e66f321cbd9ef4ba0,1,1,0,0,0,0,2023-05-15 16:41:17,1
3,64fca7ce3d690a3e195ee97a,1,0,0,0,1,1,2023-08-29 05:38:31,3
3,64dfb10e7792cee05d3328d3,1,1,1,1,1,1,2023-09-26 22:32:56,5
3,64fc7f3d3d690a3e195ee882,1,1,0,0,1,0,2023-06-17 18:52:23,2
3,6507ee68313443081a27234a,1,1,0,0,0,0,2023-10-26 10:51:36,1
3,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-08-02 05:29:59,1
3,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-04-30 04:50:15,0
3,64fc3d483d690a3e195ee6a4,1,1,0,0,0,0,2023-11-02 08:56:14,1
4,64fc90f13d690a3e195ee8e0,1,1,0,0,1,1,2023-09-05 18:15:27,3
4,65285a2e66f321cbd9ef4ba0,1,0,0,0,0,0,2023-10-06 23:55:34,0
4,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-06-09 15:56:37,0
4,64fc2511148fd2e0b23d5031,1,1,1,0,1,0,2023-10-30 12:54:26,3
4,64fc4dd63d690a3e195ee6ee,1,1,0,0,0,0,2023-09-14 06:16:29,1
4,64fc4dd63d690a3e195ee6ee,1,1,0,0,0,0,2023-11-04 11:19:25,1
4,64fc9b6b3d690a3e195ee90a,1,0,1,0,0,0,2023-09-15 14:20:51,1
4,64fca0063d690a3e195ee937,1,1,0,0,0,0,2023-10-03 02:26:45,1
4,64fc46763d690a3e195ee6c6,1,0,0,1,0,0,2023-10-18 20:45:43,1
4,64fc7f3d3d690a3e195ee882,1,0,0,0,0,0,2023-07-10 02:55:48,0
4,64fc7f3d3d690a3e195ee882,1,1,1,0,0,0,2023-07-24 01:40:03,2
4,6507ee68313443081a27234a,1,0,0,0,0,0,2023-10-31 16:42:11,0
4,64fca2693d690a3e195ee94d,1,0,1,1,0,0,2023-04-03 16:31:57,2
5,64fca2693d690a3e195ee94d,1,1,0,0,0,0,2023-10-13 23:36:22,1
5,64fc46763d690a3e195ee6c6,1,0,1,1,0,0,2023-05-21 14:25:34,2
5,64fc8bc73d690a3e195ee898,1,0,1,0,0,0,2023-08-16 00:51:24,1
5,64fca0063d690a3e195ee937,1,1,0,0,0,0,2023-06-20 13:53:53,1
5,64fc4dd63d690a3e195ee6ee,1,0,0,1,0,0,2023-07-12 05:44:24,1
5,64fca0063d690a3e195ee937,1,1,0,0,0,0,2023-07-18 22:19:19,1
5,64fc3d483d690a3e195ee6a4,1,1,1,0,0,0,2023-07-11 18:56:32,2
5,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-11-03 11:29:26,1
5,64fca0063d690a3e195ee937,1,0,1,1,1,1,2023-04-20 13:57:06,4
5,64fc7f3d3d690a3e195ee882,1,1,0,0,0,0,2023-09-12 23:10:43,1
5,64fca2693d690a3e195ee94d,1,1,0,0,0,0,2023-08-30 23:00:23,1
5,64fc46763d690a3e195ee6c6,1,1,1,0,1,1,2023-07-19 03:55:50,4
6,64fc7a953d690a3e195ee83c,1,1,1,1,0,0,2023-06-23 09:35:23,3
6,64fc46763d690a3e195ee6c6,1,0,0,0,0,0,2023-11-08 10:09:34,0
6,65285a2e66f321cbd9ef4ba0,1,1,0,1,0,0,2023-04-21 15:17:46,2
6,64fc4dd63d690a3e195ee6ee,1,1,0,1,0,0,2023-08-21 15:55:14,2
6,64dfb10e7792cee05d3328d3,1,0,0,1,0,0,2023-07-08 07:30:29,1
6,64fc2511148fd2e0b23d5031,1,0,0,0,1,1,2023-04-05 04:26:59,2
6,65285a2e66f321cbd9ef4ba0,1,0,0,0,0,0,2023-07-30 19:20:07,0
6,64fc3d483d690a3e195ee6a4,1,1,1,1,0,0,2023-09-28 20:11:17,3
6,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-06-03 01:01:23,1
6,64fc3d483d690a3e195ee6a4,1,0,0,0,0,0,2023-10-01 04:44:04,0
6,64fc2511148fd2e0b23d5031,1,1,1,0,0,0,2023-07-20 04:06:12,2
6,64fc2511148fd2e0b23d5031,1,1,0,0,0,0,2023-08-07 23:54:23,1
6,64fc4dd63d690a3e195ee6ee,1,1,0,1,0,0,2023-07-18 21:56:23,2
6,64fc9b6b3d690a3e195ee90a,1,1,0,1,1,0,2023-05-05 10:57:46,3
6,65285a2e66f321cbd9ef4ba0,1,1,0,1,0,0,2023-09-09 16:38:51,2
6,65083cd6313443081a272366,1,1,0,0,0,0,2023-07-25 00:24:17,1
6,64fc2511148fd2e0b23d5031,1,0,0,0,0,0,2023-03-22 02:46:27,0
6,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-08-16 22:39:03,1
6,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-04-23 06:10:42,1
7,64fc9b6b3d690a3e195ee90a,1,1,1,1,1,0,2023-08-30 08:29:28,4
7,64fc7a953d690a3e195ee83c,1,1,1,1,1,1,2023-08-12 12:22:11,5
7,64fc7f3d3d690a3e195ee882,1,0,1,1,0,0,2023-08-17 10:07:15,2
7,6507ee68313443081a27234a,1,0,0,0,0,0,2023-04-30 17:05:31,0
7,64fc46763d690a3e195ee6c6,1,1,0,1,0,0,2023-10-02 15:56:11,2
7,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-03-15 21:45:15,0
7,64fc4dd63d690a3e195ee6ee,1,1,0,0,0,0,2023-10-31 19:33:06,1
7,6507ee68313443081a27234a,1,1,1,1,1,0,2023-07-29 02:04:49,4
7,64fca0063d690a3e195ee937,1,0,0,0,0,0,2023-08-23 00:03:31,0
7,6507ee68313443081a27234a,1,0,0,0,0,0,2023-11-03 06:43:21,0
7,65285a2e66f321cbd9ef4ba0,1,0,0,0,0,0,2023-03-15 15:26:20,0
7,64fca0063d690a3e195ee937,1,1,0,0,0,0,2023-05-17 17:16:15,1
7,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-09-28 18:31:34,0
7,64fc46763d690a3e195ee6c6,1,1,0,0,0,0,2023-08-17 13:34:57,1
7,64fc4dd63d690a3e195ee6ee,1,1,0,1,0,0,2023-11-04 03:14:04,2
8,64fca7ce3d690a3e195ee97a,1,1,1,0,0,0,2023-04-27 11:14:02,2
8,64fca0063d690a3e195ee937,1,0,0,0,0,0,2023-08-11 22:26:30,0
8,64fc46763d690a3e195ee6c6,1,0,1,0,0,0,2023-04-25 10:27:01,1
8,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-08-16 14:29:32,1
8,64fc46763d690a3e195ee6c6,1,1,0,0,0,0,2023-10-09 17:44:10,1
8,64fc46763d690a3e195ee6c6,1,0,0,0,0,0,2023-07-24 13:28:13,0
8,64fc4dd63d690a3e195ee6ee,1,0,1,0,1,0,2023-11-05 23:07:43,2
8,64fc3d483d690a3e195ee6a4,1,1,0,0,0,0,2023-06-07 01:04:57,1
8,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-03-29 15:32:47,1
8,64fc46763d690a3e195ee6c6,1,1,0,0,0,0,2023-08-26 05:26:27,1
8,65285a2e66f321cbd9ef4ba0,1,0,1,1,0,0,2023-10-15 13:48:31,2
8,64fc3d483d690a3e195ee6a4,1,0,1,0,0,0,2023-10-20 14:29:45,1
8,64fc2511148fd2e0b23d5031,1,1,0,0,0,0,2023-04-23 00:31:57,1
8,64dfb10e7792cee05d3328d3,1,0,0,0,0,0,2023-09-12 09:26:27,0
9,64fc46763d690a3e195ee6c6,1,1,0,0,0,0,2023-06-03 08:40:11,1
9,6507ee68313443081a27234a,1,1,1,1,0,0,2023-05-07 19:33:09,3
9,65083cd6313443081a272366,1,1,0,0,1,0,2023-09-14 06:33:09,2
9,64fc3d483d690a3e195ee6a4,1,1,0,0,0,0,2023-07-21 04:24:07,1
9,65285a2e66f321cbd9ef4ba0,1,1,1,1,0,0,2023-07-30 15:54:20,3
9,64fc46763d690a3e195ee6c6,1,0,0,0,0,0,2023-05-20 09:39:47,0
9,64dfb10e7792cee05d3328d3,1,1,0,0,0,0,2023-09-22 13:40:41,1
9,64fca0063d690a3e195ee937,1,1,1,1,0,0,2023-08-09 06:21:26,3
9,64fc3d483d690a3e195ee6a4,1,0,1,0,0,0,2023-07-01 22:51:02,1
9,65083cd6313443081a272366,1,0,1,1,0,0,2023-06-29 13:32:34,2
9,64fc7f3d3d690a3e195ee882,1,0,0,0,0,0,2023-06-20 17:13:12,0
9,64fc4dd63d690a3e195ee6ee,1,1,0,0,0,0,2023-07-21 03:55:21,1
9,64fc4dd63d690a3e195ee6ee,1,0,0,0,0,0,2023-10-28 08:06:54,0
9,64fca2693d690a3e195ee94d,1,1,1,1,0,0,2023-10-07 18:45:39,3
9,64fca2693d690a3e195ee94d,1,0,1,1,0,0,2023-04-27 11:31:49,2
9,64fc8bc73d690a3e195ee898,1,1,1,0,0,0,2023-05-31 05:40:23,2
9,64fca2693d690a3e195ee94d,1,0,0,0,0,0,2023-03-24 16:43:17,0
9,64fc46763d690a3e195ee6c6,1,1,1,0,1,1,2023-09-10 06:47:30,4
9,64fc2511148fd2e0b23d5031,1,1,0,0,0,0,2023-06-01 10:57:05,1
10,64fc4dd63d690a3e195ee6ee,1,0,1,0,0,0,2023-09-14 23:39:21,1
10,64fca0063d690a3e195ee937,1,0,1,1,0,0,2023-03-20 16:28:57,2
10,64fca7ce3d690a3e195ee97a,1,1,1,0,0,0,2023-07-06 22:26:22,2
10,65285a2e66f321cbd9ef4ba0,1,0,1,1,0,0,2023-05-20 21:50:06,2
10,64fc8bc73d690a3e195ee898,1,1,1,0,0,0,2023-11-08 23:57:41,2
10,65083cd6313443081a272366,1,1,1,0,1,0,2023-09-24 23:24:24,3
10,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-08-15 02:11:40,0
10,64fc7f3d3d690a3e195ee882,1,1,0,0,1,1,2023-04-10 04:53:42,3
10,64fc90f13d690a3e195ee8e0,1,0,0,0,1,0,2023-04-15 00:56:02,1
10,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-03-21 13:00:39,0
10,64fc2511148fd2e0b23d5031,1,1,1,1,0,0,2023-09-22 03:27:24,3
10,65285a2e66f321cbd9ef4ba0,1,0,1,0,0,0,2023-11-02 00:24:25,1
10,64fc9b6b3d690a3e195ee90a,1,0,1,1,0,0,2023-09-28 04:05:13,2
10,65285a2e66f321cbd9ef4ba0,1,0,1,1,0,0,2023-06-12 08:26:51,2
10,65285a2e66f321cbd9ef4ba0,1,0,1,1,0,0,2023-08-15 23:52:09,2
11,64fca7ce3d690a3e195ee97a,1,1,1,0,0,0,2023-10-16 21:16:30,2
11,64fc4dd63d690a3e195ee6ee,1,0,0,0,1,0,2023-08-09 09:10:27,1
11,64fc2511148fd2e0b23d5031,1,1,1,0,0,0,2023-07-02 03:39:55,2
11,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-06-19 02:38:07,0
11,64fca2693d690a3e195ee94d,1,1,0,1,1,0,2023-06-02 05:34:30,3
11,64fca2693d690a3e195ee94d,1,1,1,1,1,0,2023-09-14 12:09:59,4
11,64fc90f13d690a3e195ee8e0,1,1,0,0,0,0,2023-08-01 12:40:29,1
11,64fc3d483d690a3e195ee6a4,1,1,1,0,0,0,2023-10-03 15:17:24,2
11,65285a2e66f321cbd9ef4ba0,1,0,1,0,0,0,2023-10-14 15:38:56,1
11,64fc7f3d3d690a3e195ee882,1,1,1,0,0,0,2023-09-11 22:01:58,2
11,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-04-16 11:38:46,1
11,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-03-26 18:13:27,1
12,64dfb10e7792cee05d3328d3,1,1,1,0,0,0,2023-09-27 11:33:22,2
12,64fc8bc73d690a3e195ee898,1,0,0,1,1,0,2023-11-02 01:00:32,2
12,64fc3d483d690a3e195ee6a4,1,0,0,1,0,0,2023-10-07 00:52:31,1
12,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-10-13 22:17:40,1
12,64fc4dd63d690a3e195ee6ee,1,0,0,0,0,0,2023-05-02 01:40:37,0
12,64fc4dd63d690a3e195ee6ee,1,0,0,0,0,0,2023-06-26 15:37:16,0
12,64fc2511148fd2e0b23d5031,1,1,0,1,0,0,2023-10-12 11:19:32,2
12,64fca0063d690a3e195ee937,1,1,0,1,0,0,2023-03-24 02:56:43,2
13,64fc3d483d690a3e195ee6a4,1,0,0,0,0,0,2023-05-11 06:36:08,0
13,64fc9b6b3d690a3e195ee90a,1,1,0,1,0,0,2023-08-21 13:44:32,2
13,64fc2511148fd2e0b23d5031,1,1,1,0,0,0,2023-07-22 05:55:23,2
13,6507ee68313443081a27234a,1,1,0,0,0,0,2023-10-31 04:16:18,1
13,64fca7ce3d690a3e195ee97a,1,0,1,0,1,0,2023-05-17 16:36:49,2
13,64fc9b6b3d690a3e195ee90a,1,1,0,0,1,0,2023-05-29 08:29:19,2
13,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-05-24 11:49:27,0
13,64fc8bc73d690a3e195ee898,1,0,0,1,0,0,2023-09-24 15:40:19,1
13,6507ee68313443081a27234a,1,1,0,0,1,0,2023-10-28 00:06:24,2
13,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-07-31 23:40:20,1
13,64fc4dd63d690a3e195ee6ee,1,0,0,0,0,0,2023-10-14 14:28:55,0
13,64fc2511148fd2e0b23d5031,1,1,0,0,0,0,2023-06-10 19:22:47,1
13,64dfb10e7792cee05d3328d3,1,1,0,0,0,0,2023-04-29 14:26:56,1
13,64dfb10e7792cee05d3328d3,1,0,0,0,0,0,2023-11-09 14:44:27,0
13,64fc7a953d690a3e195ee83c,1,0,0,0,1,0,2023-08-23 19:25:32,1
13,64fca7ce3d690a3e195ee97a,1,0,0,1,0,0,2023-06-18 01:14:28,2
13,64fc90f13d690a3e195ee8e0,1,1,1,0,0,0,2023-10-12 06:22:34,2
13,65083cd6313443081a272366,1,0,0,0,0,0,2023-11-03 09:37:05,0
14,6507ee68313443081a27234a,1,1,0,0,0,0,2023-07-12 06:56:58,1
14,65083cd6313443081a272366,1,1,0,0,0,0,2023-04-07 07:50:04,1
14,64fc7f3d3d690a3e195ee882,1,1,0,0,0,0,2023-10-30 08:14:55,1
14,64fca2693d690a3e195ee94d,1,1,1,1,0,0,2023-09-19 09:33:09,3
14,64fc90f13d690a3e195ee8e0,1,0,1,1,0,0,2023-10-10 07:59:00,2
14,64fca7ce3d690a3e195ee97a,1,1,1,0,0,0,2023-05-22 00:14:27,2
14,64fc2511148fd2e0b23d5031,1,1,0,0,0,0,2023-06-24 03:10:52,1
14,64fca2693d690a3e195ee94d,1,1,0,0,0,0,2023-04-30 19:48:55,1
14,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-09-23 19:48:24,0
14,64fc4dd63d690a3e195ee6ee,1,1,1,1,1,1,2023-09-16 01:15:04,5
14,64fca7ce3d690a3e195ee97a,1,1,0,1,1,1,2023-07-19 16:49:05,4
14,64fc7a953d690a3e195ee83c,1,1,1,0,0,0,2023-06-01 18:47:32,2
14,65285a2e66f321cbd9ef4ba0,1,0,0,0,0,0,2023-11-10 15:52:50,0
14,65083cd6313443081a272366,1,0,0,0,0,0,2023-08-16 11:45:17,0
14,64fca2693d690a3e195ee94d,1,0,1,0,0,0,2023-06-05 20:26:22,1
14,64dfb10e7792cee05d3328d3,1,1,0,0,0,0,2023-04-12 00:10:37,1
15,64fc7f3d3d690a3e195ee882,1,1,1,0,1,0,2023-07-18 22:43:27,3
15,64fc4dd63d690a3e195ee6ee,1,1,0,1,1,1,2023-11-05 11:16:50,4
15,64fc90f13d690a3e195ee8e0,1,0,0,0,0,0,2023-07-31 02:57:58,0
15,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-06-04 14:03:43,0
15,64fc4dd63d690a3e195ee6ee,1,0,0,0,0,0,2023-10-15 20:42:41,0
15,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-08-22 02:27:59,1
15,64fca7ce3d690a3e195ee97a,1,1,0,0,1,0,2023-05-13 07:57:49,2
15,64fc4dd63d690a3e195ee6ee,1,0,1,0,0,0,2023-06-18 20:53:54,1
15,64fca2693d690a3e195ee94d,1,0,1,0,1,1,2023-08-21 07:31:44,3
15,64fca2693d690a3e195ee94d,1,0,0,0,0,0,2023-04-18 00:13:37,0
15,65083cd6313443081a272366,1,1,0,0,0,0,2023-11-03 06:33:26,1
16,64fc46763d690a3e195ee6c6,1,1,1,0,0,0,2023-09-12 01:22:18,2
16,64fc8bc73d690a3e195ee898,1,1,1,1,0,0,2023-09-27 00:42:22,3
16,64fc46763d690a3e195ee6c6,1,0,1,0,0,0,2023-03-15 22:59:13,1
16,64fc7f3d3d690a3e195ee882,1,0,0,0,0,0,2023-10-02 19:43:02,0
16,65285a2e66f321cbd9ef4ba0,1,1,1,0,0,0,2023-03-29 11:35:30,2
16,65083cd6313443081a272366,1,1,1,0,0,0,2023-09-22 14:40:40,2
16,64fca0063d690a3e195ee937,1,0,0,0,0,0,2023-09-24 22:29:20,0
16,64fca0063d690a3e195ee937,1,1,0,0,0,0,2023-08-02 19:51:43,1
16,64fca0063d690a3e195ee937,1,1,0,0,0,0,2023-10-09 05:28:20,1
16,64fca2693d690a3e195ee94d,1,1,1,0,0,0,2023-08-19 21:17:10,2
16,65285a2e66f321cbd9ef4ba0,1,1,0,1,0,0,2023-10-02 14:07:05,2
16,64dfb10e7792cee05d3328d3,1,1,1,0,0,0,2023-07-27 13:32:06,2
16,64dfb10e7792cee05d3328d3,1,1,1,0,0,0,2023-07-07 21:39:40,2
16,64fc46763d690a3e195ee6c6,1,1,1,1,0,0,2023-07-17 18:17:54,3
16,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-11-08 18:49:48,1
16,6507ee68313443081a27234a,1,1,1,0,0,0,2023-09-25 12:57:42,2
16,64fca0063d690a3e195ee937,1,0,0,0,0,0,2023-07-23 07:19:07,0
